text,true,pred,prob
lastly do something that will help the philippines dont be the ass who shares a rappler article on facebook and complains like a lil bitch,non_informative,non_informative,0.96717674
wtf i just woke up amp everyone s going crazy,non_informative,non_informative,0.9989893
video goes dark after the mark but watch seconds of normal life transform at the minute mark,non_informative,non_informative,0.62916595
they keep on trying,non_informative,non_informative,0.99801147
their living conditions are cramped and squalid and they are short of food and fresh water,support_and_relief,support_and_relief,0.9990736
ahm yeah,non_informative,non_informative,0.9971328
set yourself right the fuck up for that one,non_informative,non_informative,0.99940777
at amp how cyclists are helping those impacted by in,support_and_relief,support_and_relief,0.9896059
helicopter crash scotland mourns victims football matches fall silent and st andrew s day events are,non_informative,non_informative,0.6564207
can e ect more than greater than magnitude over the next month via,non_informative,non_informative,0.9955314
the new phase places emphasis on treatment and care for patients suffering from severe symptoms,support_and_relief,support_and_relief,0.9986457
girls were built to cater and be submissive all the wants who aren t single,non_informative,non_informative,0.99939644
i want berverly ramos to complete the nyc marathon for puerto rico,non_informative,non_informative,0.9990522
us million required march june alone see,support_and_relief,non_informative,0.8434998
additional train coaches added for relatives of quake victims,support_and_relief,support_and_relief,0.99251574
sl sends police sniffer dogs to nepal click here to read more,support_and_relief,support_and_relief,0.6052715
thank you chicago one of the most classiest things i ve seen in a while,non_informative,non_informative,0.998642
resilience of nepal women to be admired remote village lady whose house was devastated was smiling at tv camera why cry we will survive,non_informative,non_informative,0.97789705
please rotate the singapore flyer and face it towards indo and turn it at x the speed it is and blow the fucking haze b,non_informative,non_informative,0.99008304
emergency to find food water shelter at champs de mars,support_and_relief,support_and_relief,0.99760544
scene of sentinel ingested to hdds for event _earthquake_mex,non_informative,non_informative,0.9976802
pqotd kindness is the language which the deaf can hear and the blind can see mark twain,non_informative,non_informative,0.9986846
i should ve fought a little harder tried a little more held on a little longer,non_informative,non_informative,0.9991818
truckload of dogs and cats arriving from animal shelter in louisiana in path of hurricane harvey,support_and_relief,support_and_relief,0.9972145
hey y all our flight has been cancelled so i wil not be able to attend our rondez vous,non_informative,non_informative,0.99310726
hagupit isolated samar folk seek help through facebook facebook user amafel bacuetes veran posted photos of,support_and_relief,support_and_relief,0.7264704
where can we have water for free,support_and_relief,support_and_relief,0.9990859
pray for nepal__f bless them all _,non_informative,non_informative,0.9972831
which scanner are you using,non_informative,non_informative,0.9990182
with these guys on the river so much fun,non_informative,non_informative,0.9993093
wireless lol,non_informative,non_informative,0.9992557
tomorrow we are donating from every coffee sold on behalf of oxfam to those effected by typhoon haiyan pls come in to s,support_and_relief,support_and_relief,0.9963109
i d like more information about the earthquake,support_and_relief,support_and_relief,0.998885
i hate u i wana see both those movies so bad tell me how they are,non_informative,non_informative,0.9995239
officer branch capt watson with elisa mora at the wphs end of the year luncheon,non_informative,non_informative,0.9985092
the magnitude earthquake increased the chance of a pneumonic plague outbreak spread by marmots said jie xuehui a provincial official overseeing public health,support_and_relief,support_and_relief,0.9987551
via jay zimmerman do you know where this is,non_informative,non_informative,0.99668026
jcp amp l are a get crew with a very concerned president thank you don lynch,non_informative,non_informative,0.9897977
parody of typical tom friedman column from abroad see if you can tell it from the real thing,non_informative,non_informative,0.9993168
i wish death on nobody cause aint no coming back from that,non_informative,non_informative,0.9989524
hugh speaks the truth he s awesome and just wowed the crowd at,non_informative,non_informative,0.9992168
